item_id,upper_category,sub_category,brand,things,price,description,delivery_charge,picture_url,qty
H1-010,가구.침구.인테리어,소파.침대.옷장,이케아,ANEBODA Wardrobe (White) 101.580.28,147000,,0,H1-010.jpg,1
H2-001,가구.침구.인테리어,책상.의자.식탁.싱크대,소프시스,위더스 컴퓨터책상1260,59900,컴퓨터와 주변기기들의 효율적 수납 가능,0,H2-001.jpg,1
H2-002,가구.침구.인테리어,책상.의자.식탁.싱크대,블루밍홈,네오와이드 책상800입식,26500,베이직한 디자인의 좌식 책상,3000,H2-002.jpg,1
H2-003,가구.침구.인테리어,책상.의자.식탁.싱크대,한샘,에디 챇아 1200(D580) 라운드형,74000,깔끔한 디자인으로 안정감있는 나만의 공간 구성,0,H2-003.jpg,1
H2-004,가구.침구.인테리어,책상.의자.식탁.싱크대,데코라인,요거트 전면책상,229000,북유럽풍 스타일리시한 다리와 화사한 베이지 색상 오크패턴 책장,0,H2-004.jpg,1
H2-005,가구.침구.인테리어,책상.의자.식탁.싱크대,리바트 이즈마인,프렌트 책상세트,228000,은은한 나무결이 뭍어나는 내추럴 오크 컬러와 화사한 아이보리 컬러 매치 책상,0,H2-005.jpg,1
H2-006,가구.침구.인테리어,책상.의자.식탁.싱크대,장인가구,베기스(Weggis) 1200 대형수납 전면형 책상세트 ,166500,고급스럽고 분위기있는 책장 베기스.,0,H2-006.jpg,1
H2-007,가구.침구.인테리어,책상.의자.식탁.싱크대,시디즈,TX200F 메쉬의자,197000,산뜻한 메쉬컬러  심플한 디자인으로 어떤 공간에서나 누구에게나 어울리는 TAB시리즈.,0,H2-007.jpg,1
H2-008,가구.침구.인테리어,책상.의자.식탁.싱크대,듀오백,DK-3600B/인조가죽 의자,198000,고객의 생활까지 편안하고 세련되게 디자인해줌.,0,H2-008.jpg,1
H2-009,가구.침구.인테리어,책상.의자.식탁.싱크대,에넥스,라미스 대리석 다용도 테이블,65800,인조대리석과 라미스의 플러쉬 공법으로 제작된 고급 테이블,0,H2-009.jpg,1
H2-010,가구.침구.인테리어,책상.의자.식탁.싱크대,마켓비,HEMNES Table Black-brown,73800,간결하게 절제된 디자인으로 오랫동안 사용해도 질리지 않는 HEMNES Table,0,H2-010.jpg,1
H3-001,가구.침구.인테리어,침구류,올리비아데코,디나 면리플 엠보 패턴 홑이불(S),12900,자연스러운 컬러감과 네츄럴한 매력이 돋보임.,3000,H3-001.jpg,1
H3-002,가구.침구.인테리어,침구류,주호데코,파스텔 리플 홑겹이불 (160x210),36400,파스텔 칼라의 솔리드 리플 원단으로 제작한 리플홑겹이불,0,H3-002.jpg,1
H3-003,가구.침구.인테리어,침구류,위드인하우스,아네스 여름 누비이불,182000,누비이불/2인용/광목면/네츄럴아이보리,0,H3-003.jpg,1
H3-004,가구.침구.인테리어,침구류,르헤브,리프 엠보 홑이불,19900,얇고 가벼우며 땀흡수가 빨라 시원함. 촉감이 부드러워 살에 달라붙지 않음.,3000,H3-004.jpg,1
H3-005,가구.침구.인테리어,침구류,쁘리엘르,마일드 아사 피그먼트 패드겸이불150x200,29900,앞 뒤 모두 면 100%의 부드러운 순면.,3000,H3-005.jpg,1
H3-006,가구.침구.인테리어,침구류,아이르,피그먼트 누비이불,32000,패드 스타트 5color 대형(150*200),0,H3-006.jpg,1
H3-007,가구.침구.인테리어,침구류,헬렌스타인,독일 극세사 다운필 베개 2개 세트,32900,모던함과 순사함을 기본 컨셉으로 한 고급스러운 잠자리 제공.,0,H3-007.jpg,1
H3-008,가구.침구.인테리어,침구류,템퍼,밀레니엄 베게 XS,139500,둥글게 처리된 모서리로 어떤 수면 자세에도 적절한 지지력 제공.,0,H3-008.jpg,1
H3-009,가구.침구.인테리어,침구류,텐바이텐,보웰 이중거즈 티니도트 블랑켓,28000,감각적인 모던 스타일에 깊고 풍부한 컬러가 조화됨.,3000,H3-009.jpg,1
H3-010,가구.침구.인테리어,침구류,위드인하우스,더스타즈 비치타월,14400,면/75x140/미국국기,3000,H3-010.jpg,1
H4-001,가구.침구.인테리어,커튼.카페트.인테리어,올리비아데코,스칸디 순면 거실커튼세트(400x230),44900,프랑스의 모던함과 순수한 느낌이 살아있음.,0,H4-001.jpg,1
H4-002,가구.침구.인테리어,커튼.카페트.인테리어,라니아,밀키 쉬폰 커튼(280x230)[커튼2장+커튼끈],29900,경쾌한 컬러감과 화사함으로 미리보는 봄의 느낌 제공.,3000,H4-002.jpg,1
H4-003,가구.침구.인테리어,커튼.카페트.인테리어,아망떼,디아스 아일렛 3중직 암막 커튼 225x232,23900,심플한 디자인의 아일렛 암막커튼,3000,H4-003.jpg,1
H4-004,가구.침구.인테리어,커튼.카페트.인테리어,퀸스홈,[25mm] 스위티 커튼봉 10호(150cm~300cm),17800,,3000,H4-004.jpg,1
H4-005,가구.침구.인테리어,커튼.카페트.인테리어,보몽드,블랙/그레이 카페트,29800,북유럽스타일 나만의 개성있는 스타일 카페트 블랙,3000,H4-005.jpg,1
H4-006,가구.침구.인테리어,커튼.카페트.인테리어,한일카페트,정품 원목 우드카페트 180x240cm,270000,자연의 숨결이 그래도 살아있는 품질 좋은 우드 카페트,0,H4-006.jpg,1
H4-007,가구.침구.인테리어,커튼.카페트.인테리어,리빙데코,로얄슈페리어 러그카페트 170*230cm,209000,마이크로화이브원단으로 제작된 고급 러그.,0,H4-007.jpg,1
H4-008,가구.침구.인테리어,커튼.카페트.인테리어,어반홈,포스트 파리 광목100% 카페트겸 패드 중형(150x200),79900,100% 광목 면으로 완성된 카페트 겸 패드. 충전재 내재.,0,H4-008.jpg,1
H4-009,가구.침구.인테리어,커튼.카페트.인테리어,레온,HG 북유럽풍 하우스 착번 카페트(200*250),72900,면소재의 부드러운 촉감. 피부에 자극을 주지 않음.,0,H4-009.jpg,1
H4-010,가구.침구.인테리어,커튼.카페트.인테리어,천이백엠,샤블리 레드샤벳 50mm 샤기 카페트 160x230cm,395000,긴 파일이 풍성함과 여유로움을 주는 스타일의 카페트,0,H4-010.jpg,1
H5-001,가구.침구.인테리어,아동.수납.사무가구,도노코코,쿠키 3X3 수납장(믹스),167000,상단이 라운드처리. 모든 스마일박스에 뚜껑 포함.,0,H5-001.jpg,1
H5-002,가구.침구.인테리어,아동.수납.사무가구,나무앤소르니아,[나무&]원목 애플 베이비 옷장,343000,인체에 유익한 원적외선을 방출.,0,H5-002.jpg,1
H5-003,가구.침구.인테리어,아동.수납.사무가구,에보니아,케빈 이층침대 ,942000,실용적이면서 합리적인 원목 이층침대,0,H5-003.jpg,1
H5-004,가구.침구.인테리어,아동.수납.사무가구,미즌하임 니즈,로잔 거실장세트(화이트)/,1129000,TV장/화이트거실장/TV다이,0,H5-004.jpg,1
H5-005,가구.침구.인테리어,아동.수납.사무가구,우아미ON,프리미엄 모뉴엘 확장형 무늬목거실장,399800,고급스러운 무늬목의 색감을 고급스러움을 표현하고 있음.,0,H5-005.jpg,1
H5-006,가구.침구.인테리어,아동.수납.사무가구,마켓비,HELMER 6 Drawers 3종,40500,작지만 실용적인 아이템. 수납력과 경제적인 가격이 일품.,0,H5-006.jpg,1
H5-007,가구.침구.인테리어,아동.수납.사무가구,디자인벤처스,콜린스빈티지 와이드체스트,861000,정교한 몰딩 형태의 프레임에 엔틱 터치 도장을 한 중후한 디자인이 매력적임.,0,H5-007.jpg,1
H5-008,가구.침구.인테리어,아동.수납.사무가구,우아미가구,우아미 5단 서랍장,130000,서랍 내부에 철레일과 스토퍼를 사용하여 안전성이 뛰어남,0,H5-008.jpg,1
H5-009,가구.침구.인테리어,아동.수납.사무가구,디자인크럽니즈,데이지 거실장 1500,299000,TV다이/TV장,0,H5-009.jpg,1
H5-010,가구.침구.인테리어,아동.수납.사무가구,리바트 이즈마인,웍스 1800 회의 테이블,218000,딱딱한 사무공간과 편안한 휴식공간의 경계를 허물며 자유롭지만 정제된 분위기 연출.,0,H5-010.jpg,1
I1-001,주방.생활.건강,바디.욕실용품,동양하드웨어,욕실문 보호대,3000,썩고 곰팡이나고 더러운 욕실문을 간단히 수리할 수 있습니다.,0,I1-001.jpg,1
I1-002,주방.생활.건강,바디.욕실용품,리빙 C&P,비누선반,2500,재질: 스텐레스+플라스틱/ 구성:비누선반+흡착판1개,0,I1-002.jpg,1
I1-003,주방.생활.건강,바디.욕실용품,리빙 C&P,치약+칫솔+컵꽃이,2000,재질: 스텐레스+플라스틱/ 구성:선반+흡착판2개,0,I1-003.jpg,1
I1-004,주방.생활.건강,바디.욕실용품,창신리빙,강력흡착 샤워걸이,3500,못없이 사용가능한 강력흡착 샤워걸이입니다.,0,I1-004.jpg,1
I1-005,주방.생활.건강,바디.욕실용품,㈜하이웰,터치미치약짜개,27000,자동치약 터치미는 진공펌프원리를 응용하여 토출하는 상품입니다. 주거문화의 고급화된 편리함과 욕실의 정리정돈과 즐거운 분위기를 연출해 줍니다.,1000,I1-005.jpg,1
I1-006,주방.생활.건강,바디.욕실용품,영일,손잡이 샴푸대,1500,얕은 선반은 비누선반으로 깊은 선반은 샴푸나 세제등을 넣고 쓰실 수 있습니다.,0,I1-006.jpg,1
I1-007,주방.생활.건강,바디.욕실용품,마루매트,논슬립 미끄럼방지매트,7900,친환경첨가제를 사용하여 건강하고 편안한 매트입니다,0,I1-007.jpg,1
I1-008,주방.생활.건강,바디.욕실용품,승일유통,뻥투,3000,양변기라면 어디든지 사용하는 스티커 압축 뚫어뻥!,0,I1-008.jpg,1
I1-009,주방.생활.건강,바디.욕실용품,3M,Scotch-Brite 청소용품,15000,3M에서 제공하는 다양한 청소도구,500,I1-009.jpg,1
I1-010,주방.생활.건강,바디.욕실용품,이다음,디스카운트변기커버,6900,가죽 질감으로 부드럽고 안락한 촉감을 체험하실 수 있습니다.,0,I1-010.jpg,1
I2-001,주방.생활.건강,생활용품,위드씨엔에스,키보드선반/수납보드,42000,문서를 더 쉽게 보고 메모와 사진을 바로 앞에 나열하며 스마트폰도 충전할 수 있습니다.,2000,I2-001.jpg,1
I2-002,주방.생활.건강,생활용품,DS일렉,피톤치드 복합 공기청정기,59000,공기정화에 꼭 필요한 필터와 피톤치드만이 적용된 제품,3000,I2-002.jpg,1
I2-003,주방.생활.건강,생활용품,퍼펙트클린,아이탑패드,47000,바닥에 있는 방진고무가 진동과 소음을 잡아줍니다,3000,I2-003.jpg,1
I2-004,주방.생활.건강,생활용품,봉주르하우스,행거,70000,철제 제품으로 오래 사용할 수 있고 장식을 사용하여 집안의 인테리어 효과,2000,I2-004.jpg,1
I2-005,주방.생활.건강,생활용품,또봇파워,크루즈 배식판,13000,어린이용 또는 다이어트용으로 사용할 수 있는 식판,0,I2-005.jpg,1
I2-006,주방.생활.건강,생활용품,니드,솔리드 등받이의자 12p,148000,컬러풀한 디자인에 지압처리되어 있으며 등받이가 있어 편한의자,0,I2-006.jpg,1
I2-007,주방.생활.건강,생활용품,2IN1트렁크,유아용 캐리어,60000,유아용 여행용 가방으로 튼튼하고 아기자기한 디자인으로 바퀴가 있어서 승용완구도 됩니다,0,I2-007.jpg,1
I2-008,주방.생활.건강,생활용품,비욘드,키즈용 로션/샴푸,10400,씨앗과 새싹의 신비로운 초록 성분을 듬뿍 담은 에코 쉴드 포뮬러,0,I2-008.jpg,1
I2-009,주방.생활.건강,생활용품,부긴헤드,다용도 클립 만능걸이 유아용품,21900,아이들을 위한 치발기 홀더 ,0,I2-009.jpg,1
I2-010,주방.생활.건강,생활용품,Beb다,유선형 젖병,9000,물통 손잡이 구강용품 유아생활용품 유아 식기,0,I2-010.jpg,1
I3-001,주방.생활.건강,주방.식기,디허브,화이트-빨래건조대,8900,빨래도 말리고 가습효과까지,0,I3-001.jpg,1
I3-002,주방.생활.건강,주방.식기,플러스생활,싱크대물막이,9700,친황경 재료로 만들고 부드러운 연질의 PVC재질로 손이나 팔에 닿아도 안심,100,I3-002.jpg,1
I3-003,주방.생활.건강,주방.식기,하이미,원목 접시꽂이,6900,100% 순수 대나무 원목의 자연스러움을 그대로 살린 인기제품,0,I3-003.jpg,1
I3-004,주방.생활.건강,주방.식기,아이리드몰,선반대 수납,20000,클린 다용도 폭조절 압축선반,100,I3-004.jpg,1
I3-005,주방.생활.건강,주방.식기,슈퍼킹,키친타올걸이,12000,굴곡이 있는 타일에도 부착가능,0,I3-005.jpg,1
I3-006,주방.생활.건강,주방.식기,골드로즈,스퀘어 쟁반,5900,견고한 멜라민수지로 제작된 쟁반,0,I3-006.jpg,1
I3-007,주방.생활.건강,주방.식기,대코,스텐다드용도건지기,9000,견고한 스테인리스 재질로 제작,0,I3-007.jpg,1
I3-008,주방.생활.건강,주방.식기,센스토어,와인건지기,10000,다용도로 쓰이는 와인건지기,0,I3-008.jpg,1
I3-009,주방.생활.건강,주방.식기,리빙월드,보인보냉물통,74000,최고 재질인 국내산 304스텐으로 제작하여 녹슬지 않고 인체에 무해,2000,I3-009.jpg,1
I3-010,주방.생활.건강,주방.식기,대코,다용도 야채망,10000,통풍이 잘되어 보관이 용이하고 손쉽게 걸어 사용가능,100,I3-010.jpg,1
I4-001,주방.생활.건강,건강관리.실버,힐링스톤,황금견운모 헬씨벨트,190000,천연광물인 견운모로 제작하여 원적외선 방사능력이 탁월,5000,I4-001.jpg,1
I4-002,주방.생활.건강,건강관리.실버,키프트캔,만보기 5개,6000,웰빙시대 건강 필수품 ,0,I4-002.jpg,1
I4-003,주방.생활.건강,건강관리.실버,벅스락,6개 아로마 방향제 밴드,12000,순 식물성 정유로 만든 천연 방향제 밴드,1000,I4-003.jpg,1
I4-004,주방.생활.건강,건강관리.실버,와트너,초 간편 사마귀 제거기,30000,사마귀의 핵을 냉동시켜 피부와함께 떨어지면서 새살이 돋아나게 하는 방식의 의료기기,2000,I4-004.jpg,1
I4-005,주방.생활.건강,건강관리.실버,오즈헬스링,게르마늄 팔찌 목걸이세트,99000,게르마늄함량을 늘려 진정한 효능을 느끼실 수 있는 제품,4000,I4-005.jpg,1
I4-006,주방.생활.건강,건강관리.실버,올마트,발 마사지 효도선물,12000,가정이나 사무실 등 시원한 발마사지를 간편하게 쉽게 받을 수 있습니다.,1000,I4-006.jpg,1
I4-007,주방.생활.건강,건강관리.실버,페이버,건강 자석팔찌,20000,바이오 세라믹 기술을 바탕으로 신체의 기를 살려줌,2000,I4-007.jpg,1
I4-008,주방.생활.건강,건강관리.실버,포드림,디지털 체중계,11500,자동측정센서/고강도강화유리,0,I4-008.jpg,1
I4-009,주방.생활.건강,건강관리.실버,발바로,엄지소지고정,34000,쉽고 간편하게 발가락 변형이 심해지는 것을 예방교정,0,I4-009.jpg,1
I4-010,주방.생활.건강,건강관리.실버,헬스원산업,국산 발지압매트,11800,자연의 5가지 자갈을 모방하여 인조자갈에 천연옥을 첨가,0,I4-010.jpg,1
I5-001,주방.생활.건강,악기,리락쿠마,리코더,17000,아이들의 안전을 생각한 소프트케이스,0,I5-001.jpg,1
I5-002,주방.생활.건강,악기,삼익악기,박자기,31500,고전적인 메트로놈의 디자인,2000,I5-002.jpg,1
I5-003,주방.생활.건강,악기,포드림,악보보면대,5900,음악연주시 편리하게 악보를 보세요,0,I5-003.jpg,1
I5-004,주방.생활.건강,악기,뮐러악기,전자피아노,51500,100가지 음색과 100가지 리듬,0,I5-004.jpg,1
I5-005,주방.생활.건강,악기,소니,홈 네트워크 스피커,700000,소니 오디오의 빛나는 결정체,10000,I5-005.jpg,1
I5-006,주방.생활.건강,악기,구넷,블루투스 스피커,64000,방수용 블루투스 스피커,0,I5-006.jpg,1
I5-007,주방.생활.건강,악기,오피스존,실로폰 멜로디언,14000,컬러풀한 디자인의 실로폰,0,I5-007.jpg,1
I5-008,주방.생활.건강,악기,JOYO,조율기,19800,모든악기 조율가능,1000,I5-008.jpg,1
I5-009,주방.생활.건강,악기,뮐러악기,키보드의자,19200,키보드/피아노겸용 다용도의자,1000,I5-009.jpg,1
I5-010,주방.생활.건강,악기,이뽀나몰,핸드벨 8pcs,19900,유치원생 및 초등학생들의 음악교육 및 연주 연습활동,0,I5-010.jpg,1
J1-001,식품,신선식품(쌀.야채),함평군농협,함평쌀20kg,50350,[함평농협] 2013년 쌀통에 담아먹는 함평쌀 20kg (포장 無 택배전용),0,J1-001.jpg,1
J1-002,식품,신선식품(쌀.야채),두보식품,생귀리가루 500g,6500,국산이라 좋고 영양 많아 좋은 귀리가루,0,J1-002.jpg,1
J1-003,식품,신선식품(쌀.야채),올가니카,볶은레드퀴노아 400g,36480,프리미엄 홀푸드,1000,J1-003.jpg,1
J1-004,식품,신선식품(쌀.야채),두보식품,영양맛찰밥 800g,5400,7가지 곡물에 고구마 단호박 밤 은행을 넣어 만든 영양밥,0,J1-004.jpg,1
J1-005,식품,신선식품(쌀.야채),대왕님표,여주쌀 10kg,32775,2013년산 경기도 여주군에서 생산함,1000,J1-005.jpg,1
J1-006,식품,신선식품(쌀.야채),E-MART FRESH,백다다기 오이,390,엽록소와 비타민C/칼륨을 함유한 저칼로리 식품,0,J1-006.jpg,1
J1-007,식품,신선식품(쌀.야채),CJ,오리엔탈 소스 모닝 두부,1650,한끼용으로 좋고 샐러드 드레싱에 곁들이면 굿,0,J1-007.jpg,1
J1-008,식품,신선식품(쌀.야채),평창군 농협,완두콩 2kg,16300,강원도 평창 동글동글 완두콩,0,J1-008.jpg,1
J1-009,식품,신선식품(쌀.야채),E-MART FRESH,머쉬마루 버섯,2780,판매단위가 봉인 머쉬마루,0,J1-009.jpg,1
J1-010,식품,신선식품(쌀.야채),CJ,친환경 콩나물,1280,행복산 콩 제주산 콩 친환경 콩나물,0,J1-010.jpg,1
J2-001,식품,신선식품(과일),국내산,당도선별수박,13500,9~10kg,0,J2-001.jpg,1
J2-002,식품,신선식품(과일),골라담기,예스방울토마토,8900,고당도 예스방울 토마토 750g,0,J2-002.jpg,1
J2-003,식품,신선식품(과일),메이빌,영동포도,25800,메이빌 영동포도 1.5kg/4~5송이,2000,J2-003.jpg,1
J2-004,식품,신선식품(과일),골라담기,세지메론,17800,세지메론 1.3kg내외(개당),1000,J2-004.jpg,1
J2-005,식품,신선식품(과일),한국씨엔에스,흑토마토,34800,달고 맛나는 흑토마토,3000,J2-005.jpg,1
J2-006,식품,신선식품(과일),필리핀,일반바나나,3300,일반바나나 1.1kg~1.3kg,0,J2-006.jpg,1
J2-007,식품,신선식품(과일),E-MART FRESH,당찬사과,7900,국내산 당찬사과 4~7입/봉,0,J2-007.jpg,1
J2-008,식품,신선식품(과일),E-MART FRESH,블루베리,9980,미국산 냉동 블루베리 1.3kg/봉,0,J2-008.jpg,1
J2-009,식품,신선식품(과일),E-MART FRESH,흑피 수박,12700,국내산 씨없는 고당도 흑피 수박 9kg,0,J2-009.jpg,1
J2-010,식품,신선식품(과일),제스프리,골드키위,12000,제스프리 뉴질랜드 골드키위(8~10입),0,J2-010.jpg,1
J3-001,식품,가공식품,오뚜기,스낵면,2000,스낵면 108g(5개),100,J3-001.jpg,1
J3-002,식품,가공식품,CJ,스팸,15980,스팸 클래식(340g*3입) 1020g,1500,J3-002.jpg,1
J3-003,식품,가공식품,이마트,손짬뽕,1300,신제품 손짬뽕 115g,0,J3-003.jpg,1
J3-004,식품,가공식품,빙그레,바닐라라떼,1000,아카페라 바닐라 라떼 240ml,0,J3-004.jpg,1
J3-005,식품,가공식품,PEACOCK,우유,2900,저온살균 우유 1000ml,0,J3-005.jpg,1
J3-006,식품,가공식품,삼다수,물,910,삼다수 2.0L(1입 낱개상품),0,J3-006.jpg,1
J3-007,식품,가공식품,Maxim,커피,25900,모카골드 마일드 커피믹스 ,0,J3-007.jpg,1
J3-008,식품,가공식품,골라담기,요플레,4980,요플레 7가지중 10개,0,J3-008.jpg,1
J3-009,식품,가공식품,농심,신라면,3170,신라면 (120g 5입),0,J3-009.jpg,1
J3-010,식품,가공식품,매일,분유,62300,앱솔루트 엄마가 만든 명작 3단계,0,J3-010.jpg,1
J4-001,식품,즉석식품,종가집,배추김치,53000,아삭무 배추김치 6.8kg,5000,J4-001.jpg,1
J4-002,식품,즉석식품,CJ 프레시안,소시지,6980,그릴 비엔나 소시지 360g,1000,J4-002.jpg,1
J4-003,식품,즉석식품,피코크,새우볶음밥,7980,새우볶음밥 840g,1000,J4-003.jpg,1
J4-004,식품,즉석식품,CJ,군만두,4000,백설 군만두 400g,0,J4-004.jpg,1
J4-005,식품,즉석식품,CJ,잡채군만두,4000,잡채군만두 400g,0,J4-005.jpg,1
J4-006,식품,즉석식품,부어스트,소시지,6950,다양한 맛을 즐기는 콤비네이션,0,J4-006.jpg,1
J4-007,식품,즉석식품,이마트,너겟,10500,이마트가 직접 수입한 치킨 너겟 1kg,0,J4-007.jpg,1
J4-008,식품,즉석식품,목우촌,소시지,6600,주부9단 프랑크소시지 500g,0,J4-008.jpg,1
J4-009,식품,즉석식품,피코크,커틀렛,10500,미니 생선커틀렛 600g,0,J4-009.jpg,1
J4-010,식품,즉석식품,해팅,샌드위치,5900,햄크로아싱 샌드위치 200g,0,J4-010.jpg,1
J5-001,식품,건강.다이어트식품,정관장,홍삼정,99000,6년근 홍상점 240G,2000,J5-001.jpg,1
J5-002,식품,건강.다이어트식품,바른길,메밀과자,1980,웰빙 메밀과자 110g,300,J5-002.jpg,1
J5-003,식품,건강.다이어트식품,이마트,비타민,9900,비타민C 1000 200정,400,J5-003.jpg,1
J5-004,식품,건강.다이어트식품,바른길,오곡과자,1980,무농약 웰빙 오곡과자 110g,100,J5-004.jpg,1
J5-005,식품,건강.다이어트식품,종근당,벌꿀,35800,프리미엄 아카이사 벌꿀 800g,0,J5-005.jpg,1
J5-006,식품,건강.다이어트식품,비엔허브,삼계탕,5180,국물이 잘 우러나오는 삼계탕재료,0,J5-006.jpg,1
J5-007,식품,건강.다이어트식품,청오,미숫가루,19600,무농약 미숫가루 1kg 2개,0,J5-007.jpg,1
J5-008,식품,건강.다이어트식품,웨이더,단백질,45000,웨어더 플러스 단백질 2정,0,J5-008.jpg,1
J5-009,식품,건강.다이어트식품,비타민하우스,다이어트식품,19900,다이어트 쉐이크 쿠키앤크림 750g,0,J5-009.jpg,1
J5-010,식품,건강.다이어트식품,발포,다이어트식품,20000,가르시니아 다이어트 레몬맛 1박스,2400,J5-010.jpg,1
